x y z vx vy vz mass
-91.44495934373369 -80.72770753723852 98.84142328872375 -1130.8897007370783 221.57644492535712 -2481.7909641161477 6660061.203942118
-94.1296613524675 -34.25225451666275 -11.053563013442599 -1121.6330510574048 231.12944519994574 -2520.02619775129 6660061.203942118
-82.1602070228834 9.56696520287399 43.73545904152287 -1165.1076607363545 253.59311061092305 -2470.919235182129 6660061.203942118
-71.74293325962783 -11.459516395819215 30.07433310601559 -1120.4817512665297 190.27591618279232 -2523.037977109003 6660061.203942118
-92.68750570602744 50.07129145047887 101.28711799611659 -1191.9668004344232 239.2172327377264 -2500.3527560565635 6660061.203942118
-85.0726372116296 -6.832968048905208 57.48519353393802 -1168.1622655555689 212.3088522541064 -2520.906817837529 6660061.203942118
-79.39214543771793 -7.310389201294632 37.091256950474325 -1168.6101997539809 264.56455795380475 -2510.3335881010453 6660061.203942118
-63.84624727711679 9.092625881509292 60.47240158757429 -1163.7219793201386 259.5821336412126 -2485.3580079910425 6660061.203942118
-84.00118431866105 1.0690195003061622 41.308345220520586 -1223.9508089143433 113.80428196365395 -2497.6048268072586 6660061.203942118
248.60570718475418 -224.02713704484938 -220.76008071455217 -1154.2939637437319 216.64415448632184 -2504.1994621125796 6660061.203942118
-83.57169375158585 -23.06720390590061 41.37109960929021 -1145.0244968763664 271.4715374137363 -2510.397806603195 6660061.203942118
10.742096648365674 43.46204195555483 177.88421808916644 -1188.1265801329175 248.00148846831613 -2488.1305205917974 6660061.203942118
-275.3791194728568 207.6696723250887 164.1091573438006 -1184.2771431497824 228.18262925685346 -2519.550458579187 6660061.203942118
-139.0445922143926 54.56001546339835 44.28247797808639 -1132.0389421899145 201.20675055772978 -2532.0080772072647 6660061.203942118
-86.14093369852878 50.82159487510936 64.27867418539395 -1155.7315576874375 216.65991717951084 -2508.088929404442 6660061.203942118
-133844.13879729962 -5940.3453323614385 24610.03975501613 -1160.4370955211764 224.73020355732513 -2503.9510545637295 6660061.203942118
43.61125076373409 -98.26221765757535 1.8351939770320982 -1165.083608103365 220.31427648331365 -2486.8708533805934 6660061.203942118
-109.10625041247573 17.388436364208307 81.07035826577325 -1192.3684439628344 233.0969265499374 -2532.1768085129124 6660061.203942118
-82.21624232680476 -0.44285266444355686 40.38540653659617 -1097.9776997934484 320.7254659280543 -2403.64591618024 6660061.203942118
-49328.04921316727 39127.10258148308 -22585.92508807122 -1159.423329468415 224.93349432340116 -2504.8905221796003 6660061.203942118
-79.24857556957052 -1.7945205645143618 36.3142777044666 -1078.7027429525851 215.14967834014448 -2541.056091001689 6660061.203942118
-88.15459785214351 12.674084471473128 35.7263846210851 -1208.8595301842706 283.1974270441107 -2451.753857610236 6660061.203942118
-80.13877417742918 0.07882455133222721 32.5114411496714 -1138.24360813761 229.5659044152363 -2546.949244763402 6660061.203942118
-78.89609734394479 -1.9274745339552428 31.88024997565746 -1155.1381058240802 281.7865658465195 -2561.763799607467 6660061.203942118
-78.24618251664074 -27.947463498331565 57.28160607570192 -1155.1342225587643 264.0009865707419 -2542.8307268585672 6660061.203942118
-161.03863809887872 -11.758247841226039 42.710435975451546 -1164.1424652231378 220.55130924486397 -2512.262131292893 6660061.203942118
-82.36574292526821 8.738385944439797 41.67493232751974 -1191.5390546224821 195.049259615692 -2558.376573612662 6660061.203942118
-105.7792408587108 -9.924645528839232 30.82522684630684 -1156.610857858885 254.85056445610664 -2504.1952732420955 6660061.203942118
-81.7334431694804 0.22089356430544516 38.5686508377757 -1280.597568282864 195.30301812448 -2550.571853752643 6660061.203942118
-103.25294555435079 -38.1950310818023 31.42307786424978 -1190.7415122600305 231.6521704845677 -2504.6242136588116 6660061.203942118
-93.79948276771877 2.538371655662502 35.70848659474532 -1135.332033427733 164.27419144991865 -2447.0072129684963 6660061.203942118
-116.48400941352789 -4.785027302172085 67.3577266143707 -1152.8614449449142 262.59698509054954 -2462.7629319062717 6660061.203942118
-554.2962439122357 246.34302529258693 -378.586298069036 -1147.5644988671663 230.97954189515372 -2493.8067202752504 6660061.203942118
172588430849.03192 -1073247274129.4326 -72348388460.2491 -1159.177002587702 224.01254531246758 -2503.2266449871263 6660061.203942118
-88.94714911522372 -9.603887766737111 45.83917215753395 -1122.2737355337852 289.90652573491445 -2498.4285241838024 6660061.203942118
517.9256880702312 -312.65257765833815 -724.0684586827382 -1152.0382455509105 209.21173852001917 -2501.810080277508 6660061.203942118
111.92107913123846 -9.432952007614734 -27.317998387726526 -1153.8893195686926 247.004873611273 -2527.622351375771 6660061.203942118
-77.12193475690634 -14.103380727267263 36.090068221841165 -1220.4900245369772 260.5370951865552 -2474.7400685079074 6660061.203942118
-160.05949511127307 -73.86744630660488 42.329067547775935 -1181.2722816252651 227.5072674894659 -2490.787588307533 6660061.203942118
1931876.6689455188 -924334.7133905129 -27287.930789392394 -1159.302673513809 223.87488389706274 -2503.171987839578 6660061.203942118
-276.07064013742126 -46.61516237411587 2309.3595711978164 -1165.0826443554583 225.95512219798178 -2498.8348672986976 6660061.203942118
-21.703089741704517 -59.210092384333 7.5280396398083305 -1140.2322806755583 213.04814167818674 -2505.09431841535 6660061.203942118
80.61636101986625 -2261.2908619557056 -3322.3899447627055 -1159.1531066721752 229.45324046720125 -2497.4728102200684 6660061.203942118
-69.91280243524584 195.4481893550059 -196.79787945088032 -1142.0007977232833 203.440408781098 -2495.5865606540224 6660061.203942118
868.7552461457736 1834.3219109403913 -985.9727843240812 -1166.3956200293803 215.95369694240523 -2500.2434284728265 6660061.203942118
-541.9425659120669 617.0448681256004 522.7096540340629 -1146.4747702902785 226.13014630136797 -2513.206537626896 6660061.203942118
-353.39425475808775 26.136476095352783 38.90405123082306 -1163.181144816246 226.4269555340885 -2496.2236551412752 6660061.203942118
-272.8855442065752 227.8384103051061 -814.3563861740665 -1167.0976742294156 224.13418404426093 -2506.9046976742356 6660061.203942118
1414.9606214744063 -495.81836671041134 -2566.604750342595 -1156.248339473581 231.17016985637008 -2509.6435032259337 6660061.203942118
-82.50397457013324 -3.2233025925364562 39.88818194536033 -1164.3347893556902 261.3945331879493 -2502.149113749932 6660061.203942118
-112.21935147172795 277.7934717776761 154.3506387423001 -1151.0347606981738 223.11581276045123 -2507.2988562888127 6660061.203942118
212.47202649516538 273.93367769360106 175.58370890175973 -1141.2820097978226 210.87035689394378 -2509.990032787009 6660061.203942118
1218.679143821184 -438.4573358331455 -1496.3888652357268 -1153.2944598305164 223.17335202755726 -2501.598505678568 6660061.203942118
-54.80255050660165 -9.262332924099491 59.90322474957617 -1174.0435870373822 210.22521972071604 -2501.0199806991245 6660061.203942118
-88.05425875192748 2.760984805390278 40.042739732078125 -1150.0556123685158 269.0373355566205 -2496.8648745535875 6660061.203942118
-435.71713478337176 231.39599085858185 -182.16908475383985 -1156.38999261471 236.56775350282481 -2491.3497408492713 6660061.203942118
0.2798829572125925 -16.054885520184964 81.82723895994313 -1155.6928430157077 218.41112102487378 -2507.4796837814083 6660061.203942118
-87.30571478629334 -3.9053974409437413 33.032730036951904 -1168.3511374299921 249.664674169494 -2457.522355765596 6660061.203942118
-82.25874095010444 0.4408828058972759 39.49633074992858 -1184.6325579345157 129.87266533844334 -2525.922478148992 6660061.203942118
-81.70828122230341 4.371773019413773 38.219817529316714 -1133.2098779365774 168.54151699300184 -2486.239222280646 6660061.203942118
-103.7636769718763 188.81457565749295 38.43452213656738 -1170.5129867907733 220.00008498908926 -2535.8542282908165 6660061.203942118
-97.94656363082865 8.411261374425093 35.43932132364508 -1079.8984476302912 218.85077005757208 -2463.0747730023318 6660061.203942118
-83.09677147780337 -1.088912436411777 40.5733254408444 -1204.4846905892728 274.69370140252863 -2422.2087956686532 6660061.203942118
-80.40163350604581 17.270603723430938 52.72661522533054 -1166.5858170265194 242.5879155190687 -2478.5444303879945 6660061.203942118
-87.74132319151626 50.35863083363254 28.976925446513278 -1188.7252938126314 261.84651574706993 -2525.253950086318 6660061.203942118
-79.1522593992401 2.6975608574357817 40.877035411503414 -1168.3443713339348 194.54985357166436 -2449.8545366893263 6660061.203942118
-176.73901673328908 0.2858457136285447 -109.76427883738438 -1167.022072465643 222.7582796391495 -2498.514977925963 6660061.203942118
-2196699.4207748687 -2396266.3614736497 -2842887.165584708 -1159.0956706470013 224.1524879161113 -2503.195157109147 6660061.203942118
-126.5193233866206 208.01181445365438 -250.70219066939077 -1156.2769954714706 193.7731719774174 -2503.7115211473683 6660061.203942118
-723.3015457609023 -709.1384255587034 -163.27780095889685 -1165.2519640390094 227.10891587280594 -2507.129216899874 6660061.203942118
-100.64620485677764 14.683166452313637 52.035550049053995 -1092.1487960079257 224.9575119880175 -2521.1125929272307 6660061.203942118
-155.3085157487913 17.5028107377499 90.56361068928032 -1195.8978779629927 232.20249215474254 -2500.087941327827 6660061.203942118
-355.1097479693301 -240.85636253729513 167.90966957949504 -1156.0337083761947 209.27835603535124 -2505.9590495825737 6660061.203942118
1463.7995131309544 -2183.345485507533 -3004.923444428917 -1158.5395844769498 226.5184687517933 -2506.1610426075486 6660061.203942118
-111.84027400621909 29.30720925124757 52.151081900357156 -1157.349643708827 204.25716409334566 -2447.3646424082126 6660061.203942118
-49.78049669706739 55.68835408972806 -4.729423854952579 -1168.17808712893 242.9040093568877 -2484.767304980293 6660061.203942118
-82.1449474469508 0.2459099731967389 38.74761476790592 -1071.458504555611 219.417015547081 -2417.1949497380137 6660061.203942118
-337.4621188783856 1176.2478694472727 -1343.077566242421 -1165.1594156237284 229.0482877271761 -2498.434324450531 6660061.203942118
-79.89649031815884 1.2157089528305933 39.919139940887064 -1129.7299602888868 200.50202188254514 -2564.661483998755 6660061.203942118
-94.62778488752735 -51.61309101410794 89.42174395906386 -1184.0067274348219 246.2170683683505 -2516.576639622666 6660061.203942118
1480.8197417907586 1208.3037370111433 -1402.7465199434519 -1167.3716098544774 222.94301040603915 -2506.0550105584352 6660061.203942118
217241.68725527712 -270368.9319891648 183983.48528024892 -1159.099338054199 224.37152882044958 -2503.2869258187507 6660061.203942118
-71.37247399015222 -13.768668464501943 45.235561135949496 -1137.1728659432974 259.88475966289104 -2504.595864995895 6660061.203942118
-123.66365259576915 -21.148539581197358 -125.10693780798914 -1141.4992748315565 231.4553621275523 -2518.9983036650647 6660061.203942118
-20.20810067300691 -36.83741983356535 15.463093111562564 -1178.6322833310376 240.34161120602255 -2508.4205998541083 6660061.203942118
-106.11907858950194 -2.8712911032118233 64.27506388432123 -1156.1775117538766 209.3605692368429 -2433.2126040651046 6660061.203942118
-101.05413098988929 15.014938548381899 22.090515931603804 -1217.1661518978312 222.64138185959217 -2496.8908089089578 6660061.203942118
-73.4852931652222 3.6194972595933126 42.06302116420087 -1168.2791484675222 261.5834267823352 -2545.246831566804 6660061.203942118
-415.08801591389084 -247.91893924180553 310.8854839393245 -1175.0058568239353 239.00663991868245 -2499.3684955545327 6660061.203942118
-311.0994452768043 383.7308492155917 -215.2023838633091 -1154.7327146246203 221.52584109555778 -2494.4061374933804 6660061.203942118
18.66971771560037 -163.00512676224398 239.79499481065525 -1160.9405719447452 215.02071779781082 -2486.486253292334 6660061.203942118
-8448.649406692639 -27355.293968392463 2733.3403230556673 -1156.7094193872213 222.04669326708122 -2503.5790619117024 6660061.203942118
-69.33889513098931 6.473826164852613 39.97740942239741 -1205.5538652895268 221.62969616460606 -2535.9033130905395 6660061.203942118
-95.9158465760577 3.464832157589662 24.124569312852877 -1187.1465092748883 243.93626479091702 -2512.8329955509835 6660061.203942118
-112.64531452913891 17.629163497824887 19.89871481736574 -1190.340531104704 157.88986042403167 -2489.63961483677 6660061.203942118
-78.93752351335014 11.295708407104454 32.5236197341763 -1110.6798657376944 273.0385407770097 -2496.9014501936113 6660061.203942118
-7337.8061872912585 10162.330409299653 -781.9710505879544 -1159.1027768628057 222.88645615294953 -2503.163620363174 6660061.203942118
-82.34738298525681 0.42351350517942976 44.745197072397204 -1250.8703517423887 263.0476379461441 -2589.5171891955915 6660061.203942118
-1504570958.798429 -41730720.97389012 -828653223.0346549 -1159.1798274619089 224.01964389780295 -2503.2328490879318 6660061.203942118
-18569.597288600304 32890.252292534766 10287.322564698532 -1158.947619464108 221.772161200592 -2502.8242781703266 6660061.203942118
-113.11004778494643 69.44824452928228 47.12743015967239 -1163.2943172607734 210.6793754443401 -2541.4352553331196 6660061.203942118
-89.24104267032773 -5.280038376187249 34.69875236412672 -1075.6217485868588 199.6360179071107 -2484.4833106610185 6660061.203942118
-252.835029189724 1990.8335872012233 -446.2408612768637 -1162.2638465474795 226.63757532480432 -2508.254274093075 6660061.203942118
63.208289454342264 41.829054824076415 -214.089581738576 -1148.2660256218794 233.9795156451105 -2509.0171163871387 6660061.203942118
-86.42837260087971 -16.05047511810166 72.69357700865052 -1138.807913643916 225.39471402767498 -2537.810529650738 6660061.203942118
-581.8368022373518 595.2937762187153 -576.9662942742207 -1159.5206416817564 220.66151609623427 -2497.9386325832706 6660061.203942118
-95.84997043165062 21.181376719925762 34.01346424903364 -1184.2422236281968 290.4086524944038 -2483.3937526869104 6660061.203942118
-89.17508017898072 17.088772968678395 30.528352561216195 -1076.5443893488737 256.46818078854267 -2483.2597949069586 6660061.203942118
-80.30917581643965 3.1572120993792403 58.69337730024048 -1145.8748343195011 223.77679626399015 -2471.220477008881 6660061.203942118
1282.950401575139 1691.6404374906338 2700.787896224238 -1160.3991953436887 220.57003643716803 -2498.6124114693707 6660061.203942118
-593.1516833543556 270.8739855775026 164.08544579660133 -1144.7913171134992 226.50352653247003 -2504.5700342997006 6660061.203942118
-81.43798334363642 1.1367871185304024 37.41046882384945 -1145.3522152403405 270.94071095969065 -2467.53164874251 6660061.203942118
-100.47306423025253 79.13673568101342 74.15570684184794 -1129.4865102710346 215.65363105441892 -2541.9452101230963 6660061.203942118
-73.65292806527438 -13.971530820318257 19.684706589266476 -1136.7793945459116 220.97775541319402 -2491.9743536969945 6660061.203942118
-127.27630991019768 46.720020125248986 -17.016676503251873 -1149.5581654226692 228.23670626452912 -2530.231752802006 6660061.203942118
-87.16284100470084 3.1427064401694476 34.85648163769643 -1131.811076813629 239.94893619234017 -2419.3473006292747 6660061.203942118
-333.64356882814513 57.59828745404564 36.03910055899899 -1175.7589653939049 250.08360450970528 -2497.8629324474355 6660061.203942118
-115.1472897596341 -92.61667096413072 -100.84814679163631 -1166.4463707379687 215.59037542235376 -2519.4210352056525 6660061.203942118
-21661.647800557286 -642475.3563209467 -64927.561286746066 -1158.8149241317353 223.27408678423754 -2503.036553162361 6660061.203942118
-94.87376259744391 28.475273246572076 117.24458327693841 -1126.259260094253 204.79205248245685 -2477.138703458048 6660061.203942118
-1265.6050137238562 -2124.01246504154 2810.6952199080365 -1158.3996527061777 225.88206207033278 -2498.6558472894453 6660061.203942118
1433.2787576123346 -9608.71370629349 1785.0067443669614 -1161.2144387917044 226.3304208949232 -2503.6632863149603 6660061.203942118
-62.096708145787346 -35.80001606852023 34.00523903807485 -1163.427245562478 242.85209161666157 -2540.7428917071816 6660061.203942118
4.952126110273838 -47.80179696516003 57.212414813731726 -1158.4752573239261 200.94088835280846 -2499.600821173576 6660061.203942118
-896.8851814021243 -180.33271092195875 357.1986881234217 -1172.6782441949777 211.71196408018218 -2510.9970247947367 6660061.203942118
-49.13933801732961 40.21875713863148 -16.057134434643466 -1197.5686820340097 239.74615174641067 -2493.0605516825676 6660061.203942118
-86.8884951627783 5.605434766350925 34.87972852710131 -1173.6320591384683 246.58912839057595 -2562.59623725191 6660061.203942118
-187.97105943197508 -55.97181171548719 -36.07339138496014 -1166.6677088018548 239.30003365590494 -2497.454221008665 6660061.203942118
-81.15682300834216 -5.2903981942524405 42.897727669643004 -1145.333760583479 198.16737481540858 -2503.048059725667 6660061.203942118
-74.06411017553724 -8.63780156927461 39.43037884497731 -1152.03902158444 168.909491957412 -2476.402603834622 6660061.203942118
326387.93462044455 -1724389.6093589892 -1276701.1902997608 -1159.128421075187 224.0403894913823 -2503.130904830548 6660061.203942118
-81.36024537465873 43.70304096170144 8.14638154270267 -1133.1866018505632 245.34130293665717 -2518.939356372984 6660061.203942118
379.14560900399186 64.19939797608339 350.9344722513205 -1147.470810379481 242.04427337075546 -2497.664465596638 6660061.203942118
-3224.4572041654174 -23.47423656433102 -166.86509144729857 -1157.5678484480275 217.19760037490806 -2497.124287507234 6660061.203942118
-88.5882313079041 6.030210748651349 44.14321261229936 -1154.2802532268242 235.37933307054175 -2492.9136701208577 6660061.203942118
-130653.14288866568 150951.02358327276 132486.7324921471 -1159.776994087202 224.62119303021652 -2503.2508100055984 6660061.203942118
-2772.198595556765 3453.856198625469 2214.4685317077574 -1162.2355865831926 224.68489228702663 -2494.576705074123 6660061.203942118
-172.40565460599953 37.56261675899471 -14.892165969453657 -1163.6972493549185 220.40065368002172 -2522.119720740578 6660061.203942118
-79.80124678917392 -3.583704529019683 34.0258298040449 -1212.9194845951074 223.45819359836548 -2555.5263901033627 6660061.203942118
-83.1039591635962 303.5816365029036 -146.05341947822478 -1173.6828660797312 223.55335863529407 -2492.890432249087 6660061.203942118
-179.83793774528016 -86.23714056352838 -295.10492589818466 -1162.8831940397324 221.13402632014427 -2502.5394441116214 6660061.203942118
-293.8254157099372 -233.99950754839685 40.570520381566936 -1155.0824037216496 222.8266430664947 -2500.52994140218 6660061.203942118
1505838.74691168 1801026.9638100544 -295223.5649601133 -1158.856248035361 223.8964132514236 -2503.079211960371 6660061.203942118
-77.19454554875642 13.529411779411333 54.72360133481643 -1111.310026519052 289.7887095700106 -2500.251063160913 6660061.203942118
36998516.35891973 16291139.835668933 7987412.657359857 -1159.1410653991406 224.02099009989564 -2503.26497081222 6660061.203942118
19249.73781551027 -90473.29190847524 -43144.13220047676 -1157.7265565178243 224.08501439024354 -2503.585180994986 6660061.203942118
-3819.9462129900808 -10960.136749531228 681.8049446555281 -1156.9323545608377 226.14992832699087 -2503.3665500184584 6660061.203942118
-986.6298723045974 332.66358177051126 607.0384235883396 -1173.3065108669728 231.15796248479563 -2501.754110370565 6660061.203942118
-92.15008209122253 -15.581194168236149 43.31194049936439 -1158.9544482526198 258.81048952791764 -2499.8285758655766 6660061.203942118
-75.58904188431993 -112.50893898757404 102.11962765443008 -1175.0797011230625 222.17998862445907 -2537.2271715468087 6660061.203942118
27151874.725488946 8439982.272597695 -5439078.268344734 -1159.2079921771679 223.98858197511606 -2503.184354152986 6660061.203942118
-463.80862323299857 330.5437261404484 265.321109130431 -1158.572665808512 214.1352772888137 -2483.720741537571 6660061.203942118
-66.14799274225685 12.623894105193015 59.21597763201407 -1169.5328647261356 210.25393728860988 -2505.5477531253523 6660061.203942118
-72.47588941007436 10.127973649182938 29.03410092963245 -1139.042131505517 192.75904503603604 -2452.210258358402 6660061.203942118
-129.38650093006754 -18.854393936434732 74.4027791933419 -1145.5009047112842 264.446954138471 -2478.0693627748356 6660061.203942118
-82.82035852243048 -10.994698531083149 31.56677062484239 -1155.8320852878408 192.65193113970417 -2518.9678064161776 6660061.203942118
-78.67135781812146 -7.591556818583458 29.079115472882954 -1221.0574095850247 189.1666031252803 -2483.805536506585 6660061.203942118
374491.19156335294 72469.35334675733 -61435.146805065044 -1158.5890112156108 224.02917254369078 -2503.2590465479207 6660061.203942118
-85.84040662565955 -2.287216611015348 42.10058823049897 -1119.5119264544624 229.34461683986288 -2573.4865484123497 6660061.203942118
-467.19292431163217 146.10740094518772 246.3173953916079 -1166.7414584066507 226.54739032063057 -2493.0795680185834 6660061.203942118
-5458.6606879077435 13091.061365470692 13245.685509500652 -1161.2471360521147 223.29547833223873 -2499.5263880855114 6660061.203942118
-138.10929040203936 -26.58615097933038 37.3720851219067 -1181.266851249763 200.71638180162344 -2479.3896756333165 6660061.203942118
-63.77426937411421 -11.37376015315012 32.19822230158678 -1177.087950895249 243.9261844064364 -2470.828149889228 6660061.203942118
-111.94085256756452 127.45321393565825 -54.05364181961867 -1166.2139246692298 196.264452201312 -2533.132062240989 6660061.203942118
-86.39342528587758 -3.315970285864741 28.6528844163304 -1200.3987879412075 224.24670632292847 -2447.6302501159535 6660061.203942118
-81.19536060456619 -0.14357349595901614 36.30468210188721 -1127.1936450866892 161.5358101811465 -2615.0272834760262 6660061.203942118
-151.5148959055135 -270.76255725316855 -838.2045652519175 -1164.8061838625247 219.45128674519674 -2512.8656914960197 6660061.203942118
-88.59889794229808 1.7519450744824727 36.77293232775635 -1072.5717780959994 180.9649448731829 -2451.1304385525964 6660061.203942118
-78.12326926041513 -11.296431993181917 63.196369916105645 -1164.0209468977896 214.10261232615073 -2555.1887645227157 6660061.203942118
184.79552214883995 190.06414987552117 212.67888390823657 -1156.049189806559 229.45507389763887 -2499.5703490180313 6660061.203942118
-58.86148748010674 -11.010707033192972 34.30639093310911 -1119.0853030892627 270.29025824543623 -2521.0713815904105 6660061.203942118
-83.86264443570374 -12.356178180072568 42.12309424737849 -1158.7127303424306 288.66737205575936 -2530.731144149618 6660061.203942118
2605.8051214631014 1064.282769418105 970.8019733525543 -1155.5141661943462 225.82779853569306 -2509.036802009664 6660061.203942118
-83.23426811483492 2.0441501860836784 41.02748085988381 -1168.3737050286602 290.1006526947181 -2480.5805620883634 6660061.203942118
-63.270810978836664 0.26408312723760397 37.520844026642195 -1229.5287186281776 266.90994852170326 -2441.456107684625 6660061.203942118
2417.9562555625917 1491.4636167045098 440.5761303266477 -1151.0796466158886 222.01919951179894 -2501.6003755592365 6660061.203942118
3074478533.256437 -25403823942.833344 29791555560.779446 -1159.1772883295407 224.01250834988474 -2503.22753141737 6660061.203942118
6162805.750742231 -4532524.388446385 6697149.980530156 -1159.1844997062492 223.94832636345387 -2503.32025057855 6660061.203942118
-166.86688139637295 -83.55192437086383 122.84344094661438 -1140.4454463237691 255.5966622219504 -2495.573615158453 6660061.203942118
-126.97148852353064 -176.44316941704005 -90.86956889924417 -1139.3961054160543 252.55661681007126 -2501.0843790923395 6660061.203942118
-106.99157495116084 -16.954812114442326 41.68111462901472 -1121.069758365206 267.33986760416894 -2517.0329554858117 6660061.203942118
-65.75461020378653 -1.1899621756259782 53.42193259339233 -1220.1745051312323 270.31206553631245 -2514.9287889341726 6660061.203942118
56027.28893250588 127660.93400507275 -35826.60917511411 -1158.9900417558858 223.74630975527265 -2502.821887422063 6660061.203942118
-87.60501401865469 7.317707742862628 21.566561305313932 -1137.1549088233628 266.4434547988779 -2478.1218016436037 6660061.203942118
-84.83361306962503 9.30246002383208 39.34406621676664 -1169.1955195237192 235.48715307076023 -2517.576102873769 6660061.203942118
-69.64558158642849 -42.189181316855624 54.52571834181881 -1163.1139575731509 208.3490440250675 -2531.208528786159 6660061.203942118
-134.11230672876997 -14.569123242629136 108.2450820092638 -1147.2384291912535 211.42177258210933 -2520.1921038957703 6660061.203942118
-884.1670244413854 -125.43652082643793 1034.599481964872 -1158.368459355305 220.10279765367827 -2514.240414444334 6660061.203942118
-83.53138775579555 5.423472319629644 51.3278098522253 -1123.9686810343057 172.67940837792565 -2558.954763876919 6660061.203942118
-92787494.63737269 -169700863.61791986 347609359.2292635 -1159.1712397795495 224.0118609895528 -2503.2390716813775 6660061.203942118
-70.60945545921264 6.507756294191614 51.74909446202568 -1154.2317401213681 168.86688526133656 -2481.7417332646182 6660061.203942118
-81.53785427800688 -5.234932940480373 40.029500379994744 -1244.1823318716708 216.6653590931182 -2520.5150167104093 6660061.203942118
-224.5592390692821 -15.347342508345713 -53.115295008187026 -1150.359630089035 210.13598179778953 -2518.734458184755 6660061.203942118
-317.02712514250334 1172.8207021120502 -501.09398970577104 -1169.5227079883914 234.01983172483153 -2501.8149803627825 6660061.203942118
39120889.71172082 66769277.87513265 -39435259.06408087 -1159.2014417310374 223.98636163672927 -2503.21277604265 6660061.203942118
-86.93319961159581 2.4726404379489377 38.26708816457918 -1139.0659797293815 193.4852439018768 -2509.769136324315 6660061.203942118
-80.64389994453208 -2.026943170570229 36.29837363865959 -1183.548349346597 97.634131241388 -2500.7601002037245 6660061.203942118
-79.90025801008187 37.09483461379481 144.730301730459 -1151.7409861346941 235.45491278823536 -2492.9490469353455 6660061.203942118
-437.04878357140075 25.983164710772073 -174.97322686393574 -1157.8146510794465 222.24930915008323 -2517.9240257099823 6660061.203942118
-109.68025753222491 -108.35153238222908 174.42052473107185 -1177.0732713760901 242.31526583730286 -2495.4677903411207 6660061.203942118
-76.7224070534362 -1.1481827152612607 41.766043654196906 -1179.2857818898133 299.26220481282473 -2451.7944445968424 6660061.203942118
-71.27377641399795 5.072608012744128 39.365946271141986 -1108.013545088325 282.95511750253115 -2473.6825963922383 6660061.203942118
-98.72786882095883 152.87982446575677 119.02313738904996 -1160.5835792000985 231.76670932696814 -2508.724209202998 6660061.203942118
-83.3817228641967 1.7658411875719713 40.21509280623718 -1115.3358558383056 198.02591433960103 -2475.5677053915006 6660061.203942118
3561.4139503685433 -2146.4838712658666 -8141.404432808247 -1154.7286011551341 224.28664021250313 -2501.9512679001427 6660061.203942118
8.20333786176414 -562.2195085288903 -2272.0072559893883 -1155.4700802335624 225.9368369030148 -2497.3212302205443 6660061.203942118
2866.1588431615924 302.4768631948823 -176.81937690198154 -1153.160268806196 226.08542317224425 -2504.3521797780804 6660061.203942118
-96.9791685485755 -6.875307977778801 8.510584200629129 -1177.966728885677 285.61368618692916 -2502.084922375808 6660061.203942118
121.48433249745207 39.712829781331166 225.03025514695236 -1190.2832891670967 216.44594855709647 -2496.1777918131997 6660061.203942118
-77.33583161860135 2.223980794813482 40.69363180624052 -1104.7916697893713 179.4526824896464 -2425.256235994847 6660061.203942118
-71.14900438174314 -18.15839502735547 68.09553051866291 -1196.4122558863107 252.2975732437987 -2465.7031905163917 6660061.203942118
189389.78413538836 727738.5044553924 -775666.4223418208 -1158.9979789210358 223.64354738957994 -2503.45695373057 6660061.203942118
-89.47997206629542 9.895396187845138 42.890733590816886 -1164.2864732299367 254.8551875173117 -2474.3402329583205 6660061.203942118
-59.91601726627273 -22.711028828172175 54.1381325444179 -1108.3203127880072 249.06965356460685 -2465.397471430529 6660061.203942118
-1828.5905888226503 -6322.908725015875 5838.277965276857 -1158.3091311094327 225.78372719958338 -2502.7439640725675 6660061.203942118
-80.51259386619913 -0.515953142118442 37.633068421056926 -1148.2988242493605 270.04069279328957 -2450.0161409604757 6660061.203942118
-85.24977922199837 -0.3442411102476009 48.37401556116376 -1173.2364112237235 169.79141303979281 -2480.963679385623 6660061.203942118
-75.47006928919693 -9.22553895647503 -43.90148452540274 -1137.0320843408076 216.77104315381388 -2506.839090934001 6660061.203942118
-83.06047859637779 4.860034448736925 30.3726125300947 -1162.2552263406328 198.78829892454297 -2500.1656626262666 6660061.203942118
-82.93216261303066 -1.3713066674536483 42.34323195533466 -1194.8278615844054 237.91855256898506 -2533.808797138387 6660061.203942118
-127.89524903879285 56.800699742109025 112.78346856774988 -1158.7117056483287 201.7116010484161 -2472.478320376152 6660061.203942118
-110.94168983830603 25.74688681694612 -13.804291190387765 -1113.6887039571466 230.3027966542523 -2535.4221995767775 6660061.203942118
78186.29783371212 -138949.10844527592 869235.9301770219 -1158.876063080736 223.57419544104542 -2503.3847636606374 6660061.203942118
-92.64274155850025 82.30756248258629 -62.90457756091302 -1141.9918961406263 210.7841402142485 -2477.431644962221 6660061.203942118
-98.2521215649932 18.25882082126172 19.13933434526501 -1165.4818203525674 231.85119787770802 -2555.7724823430112 6660061.203942118
-74.60217238476847 35.612765409077596 -50.93279774631721 -1156.2016583418003 201.11604852983493 -2528.081395236396 6660061.203942118
-58.447009062012874 -6.856161629644397 17.54280974611609 -1170.1364679677195 233.71340206335907 -2484.099351401004 6660061.203942118
3536.60968859913 -2351.7424511402774 -1531.177145286688 -1156.123374282959 226.4004031928318 -2506.321271602743 6660061.203942118
